StoryID,CompanyID,ProjectID,StoryText,WordCount,CreationDate,Domain,CompanySize,AgileExperience,TeamSize,HasAmbiguity,AmbiguityCount,SemanticAmbiguity,ScopeAmbiguity,ActorAmbiguity,AcceptanceAmbiguity,DependencyAmbiguity,PriorityAmbiguity,TechnicalAmbiguity,DefectCount,DevelopmentTime,StoryPoints,CustomerSatisfaction,CompletionStatus
US-C1-197,C1,P1,"As a bank customer, I would like to apply for loan to track spending",36,2023-06-11,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,4,5,4.1,Cancelled
US-C1-199,C1,P1,"As a bank customer, I need to download statements so that I can track spending",40,2023-06-12,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,4,3,4.5,Done
US-C1-200,C1,P1,"As a bank customer, I would like to view account balance to improve security with detailed specifications and comprehensive requirements",59,2023-06-12,Finance,Large,7,10,False,0,0,0,0,0,0,0,0,2,3,3,4.0,Done
US-C1-201,C1,P1,"As a bank customer, I want to transfer funds so that I can save time",41,2023-06-12,Finance,Large,7,9,False,0,0,0,0,0,0,0,0,0,2,3,4.1,Done
US-C1-203,C1,P1,"As a financial advisor, I want to apply for loan in order to track spending",40,2023-06-13,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,2,5,2,3.8,Cancelled
US-C1-204,C1,P1,"As a loan officer, I want to schedule appointment so that I can meet financial goals",53,2023-06-13,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,1,4,3,4.5,Done
US-C1-206,C1,P1,"As a account holder, I want to transfer funds so that I can comply with regulations",50,2023-06-14,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,0,2,3,4.7,Done
US-C1-208,C1,P1,"As a customer, I need to transfer funds so that I can save time",43,2023-06-15,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,3,2,4.0,Done
US-C1-209,C1,P1,"As a financial advisor, I need to apply for loan so that I can improve security with detailed specifications and comprehensive requirements",64,2023-06-15,Finance,Large,7,9,False,0,0,0,0,0,0,0,0,0,5,1,4.2,Cancelled
US-C1-210,C1,P1,"As a bank customer, I would like to view account balance to meet financial goals",52,2023-06-15,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,1,5,5,3.9,Cancelled
US-C1-211,C1,P1,"As a account holder, I want to apply for loan so that I can meet financial goals",43,2023-06-16,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,2,1,4.3,Cancelled
US-C1-212,C1,P1,"As a account holder, I want to apply for loan in order to save time",52,2023-06-16,Finance,Large,7,9,False,0,0,0,0,0,0,0,0,1,6,2,4.3,Done
US-C1-213,C1,P1,"As a bank customer, I would like to apply for loan to track spending",47,2023-06-16,Finance,Large,7,9,False,0,0,0,0,0,0,0,0,2,3,1,4.4,Done
US-C1-215,C1,P1,"As a financial advisor, I want to schedule appointment in order to save time",38,2023-06-17,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,2,4,3,3.6,Done
US-C1-217,C1,P1,"As a financial advisor, I need to download statements so that I can track spending",49,2023-06-18,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,2,6,8,3.9,Cancelled
US-C1-218,C1,P1,"As a bank customer, I would like to apply for loan to save time",48,2023-06-18,Finance,Large,7,3,False,0,0,0,0,0,0,0,0,2,3,2,4.1,Done
US-C1-219,C1,P1,"As a bank customer, I want to download statements in order to track spending",36,2023-06-18,Finance,Large,7,9,False,0,0,0,0,0,0,0,0,1,2,2,3.9,Done
US-C1-220,C1,P1,"As a investor, I need to transfer funds so that I can comply with regulations",44,2023-06-19,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,4,3,4.4,Cancelled
US-C1-221,C1,P1,"As a loan officer, I would like to schedule appointment to meet financial goals",54,2023-06-19,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,4,1,4.3,Done
US-C1-222,C1,P1,"As a customer, I want to view account balance in order to save time with detailed specifications and comprehensive requirements",62,2023-06-19,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,1,4,8,3.7,Done
US-C1-223,C1,P1,"As a customer, I want to transfer funds in order to improve security",39,2023-06-20,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,4,8,3.8,Done
US-C1-224,C1,P1,"As a customer, I would like to download statements to meet financial goals",40,2023-06-20,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,4,8,4.3,Done
US-C1-226,C1,P1,"As a financial advisor, I would like to apply for loan to save time",31,2023-06-21,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,1,8,4.2,Done
US-C1-228,C1,P1,"As a loan officer, I need to schedule appointment so I can track spending",32,2023-06-21,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,1,4,3,4.2,Done
US-C1-229,C1,P1,"As a loan officer, I want to view account balance so that I can comply with regulations",54,2023-06-22,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,0,2,8,3.9,In Progress
US-C1-230,C1,P1,"As a investor, I would like to schedule appointment to improve security",39,2023-06-22,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,3,3,4.1,Done
US-C1-231,C1,P1,"As a loan officer, I would like to schedule appointment to track spending",56,2023-06-22,Finance,Large,7,9,False,0,0,0,0,0,0,0,0,1,3,5,4.4,Done
US-C1-232,C1,P1,"As a financial advisor, I need to schedule appointment so I can improve security",32,2023-06-23,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,5,1,4.4,Done
US-C1-234,C1,P1,"As a customer, I want to download statements so that I can meet financial goals",41,2023-06-23,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,6,5,3.6,Done
US-C1-237,C1,P1,"As a investor, I want to transfer funds so that I can comply with regulations",52,2023-06-24,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,3,3,1,4.3,Done
US-C1-238,C1,P1,"As a loan officer, I want to schedule appointment in order to track spending",48,2023-06-25,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,4,3,4.4,Done
US-C1-240,C1,P1,"As a customer, I want to transfer funds in order to save time with detailed specifications and comprehensive requirements",60,2023-06-25,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,6,5,3.9,Cancelled
US-C1-241,C1,P1,"As a customer, I want to view account balance so I can meet financial goals",35,2023-06-26,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,0,4,8,4.7,Done
US-C1-243,C1,P1,"As a loan officer, I want to schedule appointment in order to improve security with detailed specifications and comprehensive requirements",60,2023-06-26,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,5,1,4.0,Done
US-C1-244,C1,P1,"As a financial advisor, I want to apply for loan in order to track spending",49,2023-06-27,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,2,3,3.9,In Progress
US-C1-245,C1,P1,"As a financial advisor, I would like to apply for loan to improve security",46,2023-06-27,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,5,13,4.4,Cancelled
US-C1-246,C1,P1,"As a bank customer, I want to download statements so I can meet financial goals",31,2023-06-27,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,0,7,1,3.5,Done
US-C1-247,C1,P1,"As a investor, I need to download statements so I can track spending",32,2023-06-28,Finance,Large,7,10,False,0,0,0,0,0,0,0,0,2,3,5,3.8,Done
US-C1-248,C1,P1,"As a account holder, I need to schedule appointment so that I can meet financial goals",43,2023-06-28,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,0,3,1,3.7,In Progress
US-C1-249,C1,P1,"As a bank customer, I need to apply for loan so that I can meet financial goals",45,2023-06-28,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,6,3,4.0,Cancelled
US-C1-250,C1,P1,"As a account holder, I want to schedule appointment in order to track spending",52,2023-06-29,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,6,5,3.4,Done
US-C1-251,C1,P1,"As a bank customer, I want to view account balance in order to comply with regulations",45,2023-06-29,Finance,Large,7,4,False,0,0,0,0,0,0,0,0,1,4,3,4.6,In Progress
US-C1-252,C1,P1,"As a investor, I need to schedule appointment so that I can save time",51,2023-06-29,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,3,3,5,3.9,Done
US-C1-253,C1,P1,"As a financial advisor, I need to transfer funds so that I can meet financial goals with detailed specifications and comprehensive requirements",58,2023-06-30,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,9,5,4.1,Done
US-C1-254,C1,P1,"As a investor, I want to view account balance in order to track spending",40,2023-06-30,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,3,1,2,3.8,Done
US-C1-255,C1,P1,"As a investor, I need to download statements so that I can meet financial goals",51,2023-06-30,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,5,1,4.0,Done
US-C1-256,C1,P1,"As a investor, I want to view account balance in order to comply with regulations",44,2023-07-01,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,2,3,8,4.5,Done
US-C1-257,C1,P1,"As a customer, I need to download statements so that I can comply with regulations",48,2023-07-01,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,4,13,4.0,Cancelled
US-C1-258,C1,P1,"As a loan officer, I want to download statements in order to track spending",35,2023-07-01,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,2,3,5,3.9,Cancelled
US-C1-259,C1,P1,"As a investor, I want to schedule appointment so that I can track spending",44,2023-07-02,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,5,3,4.2,Done
US-C1-260,C1,P1,"As a loan officer, I want to transfer funds in order to track spending",44,2023-07-02,Finance,Large,7,4,False,0,0,0,0,0,0,0,0,1,5,3,4.1,Done
US-C1-262,C1,P1,"As a customer, I need to apply for loan so I can track spending",37,2023-07-03,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,8,13,4.3,In Progress
US-C1-264,C1,P1,"As a financial advisor, I would like to transfer funds to save time with detailed specifications and comprehensive requirements",61,2023-07-03,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,6,2,4.2,Done
US-C1-265,C1,P1,"As a loan officer, I need to schedule appointment so that I can track spending",42,2023-07-04,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,0,4,1,4.4,Done
US-C1-266,C1,P1,"As a customer, I want to download statements so I can improve security",37,2023-07-04,Finance,Large,7,9,False,0,0,0,0,0,0,0,0,0,2,5,4.3,Cancelled
US-C1-267,C1,P1,"As a loan officer, I want to apply for loan in order to track spending",44,2023-07-04,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,0,3,1,3.7,Done
US-C1-268,C1,P1,"As a bank customer, I want to apply for loan so that I can track spending",48,2023-07-05,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,5,5,4.1,Done
US-C1-270,C1,P1,"As a loan officer, I want to apply for loan so that I can meet financial goals",46,2023-07-05,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,4,8,3.6,Done
US-C1-274,C1,P1,"As a customer, I need to view account balance so that I can improve security",42,2023-07-07,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,7,13,3.3,Done
US-C1-275,C1,P1,"As a financial advisor, I need to view account balance so that I can track spending",50,2023-07-07,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,5,8,3.7,Done
US-C1-276,C1,P1,"As a investor, I want to schedule appointment so that I can track spending",54,2023-07-07,Finance,Large,7,10,False,0,0,0,0,0,0,0,0,2,3,13,4.2,Cancelled
US-C1-277,C1,P1,"As a investor, I want to view account balance so I can save time",36,2023-07-08,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,2,5,3,4.6,Cancelled
US-C1-278,C1,P1,"As a bank customer, I need to transfer funds so that I can save time with detailed specifications and comprehensive requirements",63,2023-07-08,Finance,Large,7,4,False,0,0,0,0,0,0,0,0,0,5,1,4.1,Done
US-C1-280,C1,P1,"As a investor, I would like to apply for loan to track spending",50,2023-07-09,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,3,13,3.9,Done
US-C1-281,C1,P1,"As a financial advisor, I want to schedule appointment in order to meet financial goals with detailed specifications and comprehensive requirements",61,2023-07-09,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,6,3,3.9,Done
US-C1-283,C1,P1,"As a account holder, I would like to apply for loan to track spending",48,2023-07-10,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,3,1,5,3.9,Cancelled
US-C1-284,C1,P1,"As a financial advisor, I want to download statements in order to meet financial goals",56,2023-07-10,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,2,5,3,4.3,Cancelled
US-C1-285,C1,P1,"As a customer, I want to schedule appointment in order to improve security",44,2023-07-10,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,3,3,8,4.3,Cancelled
US-C1-287,C1,P1,"As a bank customer, I want to transfer funds so that I can meet financial goals with detailed specifications and comprehensive requirements",59,2023-07-11,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,6,1,4.3,Done
US-C1-288,C1,P1,"As a investor, I want to view account balance in order to meet financial goals",50,2023-07-11,Finance,Large,7,9,False,0,0,0,0,0,0,0,0,1,5,3,4.1,Cancelled
US-C1-289,C1,P1,"As a customer, I would like to apply for loan to improve security",35,2023-07-12,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,3,13,4.1,Done
US-C1-290,C1,P1,"As a investor, I would like to schedule appointment to comply with regulations",35,2023-07-12,Finance,Large,7,4,False,0,0,0,0,0,0,0,0,1,5,13,4.2,Done
US-C1-291,C1,P1,"As a investor, I want to view account balance so that I can meet financial goals with detailed specifications and comprehensive requirements",57,2023-07-12,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,6,8,4.4,Done
US-C1-292,C1,P1,"As a loan officer, I want to transfer funds so that I can meet financial goals",45,2023-07-13,Finance,Large,7,3,False,0,0,0,0,0,0,0,0,1,6,5,4.1,Done
US-C1-293,C1,P2,"As a bank customer, I want to process application in order to improve security",28,2023-02-08,Finance,Large,7,7,True,1,0,1,0,0,0,0,0,1,2,1,3.8,Done
US-C1-294,C1,P2,"As a investor, I need to manage account so that I can save time",38,2023-02-08,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,0,6,13,3.5,Cancelled
US-C1-296,C1,P2,"As a customer, I need to manage account so that I can save time",49,2023-02-09,Finance,Large,7,4,True,2,1,1,0,0,0,0,0,1,5,3,3.7,Done
US-C1-297,C1,P2,"As a customer, I would like to manage account to track spending",35,2023-02-09,Finance,Large,7,6,True,1,1,0,0,0,0,0,0,3,8,8,3.6,Done
US-C1-298,C1,P2,"As a investor, I want to view account balance so that I can save time",52,2023-02-09,Finance,Large,7,6,True,1,0,0,0,0,1,0,0,2,4,3,3.9,Done
US-C1-299,C1,P2,"As a customer, I need to update information so I can improve security",32,2023-02-10,Finance,Large,7,5,True,1,1,0,0,0,0,0,0,1,6,1,3.7,Done
US-C1-300,C1,P2,"As a investor, I would like to manage account to save time",53,2023-02-10,Finance,Large,7,5,True,1,1,0,0,0,0,0,0,1,7,3,3.4,Done
US-C1-301,C1,P2,"As a investor, I want to update information in order to save time",49,2023-02-10,Finance,Large,7,7,True,1,0,1,0,0,0,0,0,3,2,1,3.5,Done
US-C1-303,C1,P2,"As a financial advisor, I need to access system so that I can meet financial goals",38,2023-02-11,Finance,Large,7,9,True,1,1,0,0,0,0,0,0,1,5,13,3.5,In Progress
US-C1-304,C1,P2,"As a loan officer, I want to access system in order to improve security",55,2023-02-11,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,1,7,3,3.7,In Progress
US-C1-305,C1,P2,"As a bank customer, I need to access system so that I can save time",40,2023-02-12,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,1,5,2,3.5,In Progress
US-C1-306,C1,P2,"As a user, I would like to handle finances to improve security",39,2023-02-12,Finance,Large,7,6,True,2,1,0,1,0,0,0,0,2,6,3,3.8,Done
US-C1-309,C1,P2,"As a loan officer, I want to access system so that I can comply with regulations",54,2023-02-13,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,0,7,5,3.3,Done
US-C1-310,C1,P2,"As a bank customer, I need to process application so that I can track spending",46,2023-02-13,Finance,Large,7,8,True,1,1,0,0,0,0,0,0,3,8,2,3.4,Done
US-C1-311,C1,P2,"As a user, I want to download statements so that I can comply with regulations",49,2023-02-14,Finance,Large,7,4,True,1,0,0,1,0,0,0,0,1,7,8,3.5,Done
US-C1-312,C1,P2,"As a customer, I want to handle finances in order to track spending",54,2023-02-14,Finance,Large,7,5,True,1,0,1,0,0,0,0,0,3,6,3,3.3,In Progress
US-C1-313,C1,P2,"As a user, I would like to transfer funds to meet financial goals",50,2023-02-14,Finance,Large,7,5,True,2,0,0,1,1,0,0,0,1,7,3,3.8,Done
US-C1-314,C1,P2,"As a loan officer, I would like to handle finances to meet financial goals with detailed specifications and comprehensive requirements",62,2023-02-15,Finance,Large,7,5,True,1,1,0,0,0,0,0,0,1,5,2,4.0,Cancelled
US-C1-316,C1,P2,"As a account holder, I need to process application so I can track spending",34,2023-02-15,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,1,7,2,3.6,Done
US-C1-317,C1,P2,"As a user, I would like to transfer funds to improve security",53,2023-02-16,Finance,Large,7,7,True,1,0,0,1,0,0,0,0,0,4,2,3.6,In Progress
US-C1-318,C1,P2,"As a bank customer, I want to access system in order to improve security",51,2023-02-16,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,1,6,13,3.1,Done
US-C1-319,C1,P2,"As a bank customer, I want to update information so that I can track spending",41,2023-02-16,Finance,Large,7,7,True,1,0,1,0,0,0,0,0,2,4,8,3.5,Cancelled
US-C1-320,C1,P2,"As a bank customer, I need to process application so that I can meet financial goals with fast performance",49,2023-02-17,Finance,Large,7,5,True,2,1,0,0,0,0,0,1,1,4,5,3.6,Done
US-C1-321,C1,P2,"As a user, I want to download statements in order to improve security",56,2023-02-17,Finance,Large,7,7,True,1,0,0,1,0,0,0,0,2,6,2,3.5,Done
US-C1-322,C1,P2,"As a investor, I would like to access system to comply with regulations",38,2023-02-17,Finance,Large,7,6,True,1,1,0,0,0,0,0,0,1,6,1,4.1,Done
US-C1-323,C1,P2,"As a customer, I would like to manage account to meet financial goals",29,2023-02-18,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,1,7,8,3.2,Done
US-C1-324,C1,P2,"As a investor, I want to handle finances so that I can meet financial goals",47,2023-02-18,Finance,Large,7,4,True,1,1,0,0,0,0,0,0,0,6,8,4.0,Done
US-C1-325,C1,P2,"As a customer, I would like to handle finances to improve security",46,2023-02-18,Finance,Large,7,5,True,1,0,1,0,0,0,0,0,1,7,13,3.4,Done
US-C1-326,C1,P2,"As a investor, I would like to update information to track spending",35,2023-02-19,Finance,Large,7,9,True,1,1,0,0,0,0,0,0,0,7,13,3.6,Done
US-C1-327,C1,P2,"As a customer, I need to handle finances so that I can track spending",41,2023-02-19,Finance,Large,7,6,True,1,0,1,0,0,0,0,0,0,8,3,3.9,Done
US-C1-328,C1,P2,"As a financial advisor, I want to process application so that I can improve security",43,2023-02-19,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,0,6,1,3.2,In Progress
US-C1-329,C1,P2,"As a financial advisor, I want to access system in order to comply with regulations",37,2023-02-20,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,0,8,8,3.4,Done
US-C1-331,C1,P2,"As a financial advisor, I want to update information in order to track spending with detailed specifications and comprehensive requirements",59,2023-02-20,Finance,Large,7,6,True,1,1,0,0,0,0,0,0,2,7,8,3.6,Done
US-C1-332,C1,P2,"As a account holder, I want to access system so that I can meet financial goals",48,2023-02-21,Finance,Large,7,7,True,1,0,1,0,0,0,0,0,2,4,8,3.2,In Progress
US-C1-333,C1,P2,"As a user, I want to access system in order to meet financial goals",38,2023-02-21,Finance,Large,7,6,True,2,1,0,1,0,0,0,0,1,7,1,3.5,Done
